                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.1587,                 3.2948,                 1.6963,                0.15118,                0.31061,                0.16646,                0.06248,                 2.1051,                 4.7083,                 1.1037,                  2e-05,                  2e-05,                  2e-05
